,Long Swap USDPLN,Short Swap USDPLN,1st Close,2nd Close,1st Exposure,2nd Exposure,Dzienny Profit,Long Swap USDNOK,Short Swap USDNOK,Daily P/L
2017-11-01,-6.256256256256254e-06,1.19731800766283e-06,8.12256,3.6481,104887.23812454195,-100000,-495.2862825723933,-6.170554115759593e-06,1.1809163911195035e-06,-495.3331430916983
2017-11-02,-6.4009661835748855e-06,6.747638326585758e-07,8.13494,3.64239,104887.23812454195,-100000,318.9741464424678,-6.313281715306737e-06,6.655204924851708e-07,318.9112719230057
2017-11-03,-8.914728682170543e-06,2.2458628841607567e-06,8.1734,3.6601,104887.23812454195,-100000,-20.93181749729956,-8.792609111181906e-06,2.2150976391722532e-06,-20.983290196758634
2017-11-06,-6.4009661835748855e-06,6.747638326585758e-07,8.12869,3.66413,104887.23812454195,-100000,-674.875897580233,-6.313281715306737e-06,6.655204924851708e-07,-674.9389446007743
2017-11-07,-5.0724637681159436e-06,-3.4013605442177276e-07,8.16182,3.67115,104887.23812454195,-100000,218.6535389278788,-5.00297796307326e-06,-3.3547665641599506e-07,218.57998073937713
2017-11-08,-6.256256256256254e-06,1.19731800766283e-06,8.15904,3.66283,104887.23812454195,-100000,199.55995436722696,-6.170554115759593e-06,1.1809163911195035e-06,199.51331812377475
2017-11-09,-5.0724637681159436e-06,-5.623031938821404e-07,8.12506,3.65235,104887.23812454195,-100000,-130.61744018446916,-5.00297796307326e-06,-5.546004104043029e-07,-130.6974197980349
2017-11-10,-6.284565108094522e-06,1.202501202501205e-06,8.13867,3.6427,104887.23812454195,-100000,446.3320588138868,-6.1984751751069255e-06,1.1860285832888596e-06,446.2851871281479
2017-11-13,-8.588298443370902e-06,2.651515151515152e-06,8.16423,3.63971,104887.23812454195,-100000,406.1335593936237,-8.47065051948911e-06,2.6151930261519305e-06,406.0975851462645
2017-11-14,-4.951690821256041e-06,-4.535147392290242e-07,8.18355,3.6311,104887.23812454195,-100000,487.8529931677167,-4.883859440142944e-06,-4.47302208554654e-07,487.77790779614406
2017-11-15,-5.505505505505511e-06,4.789272030651319e-07,8.2444,3.60432,104887.23812454195,-100000,1527.001942388517,-5.430087621868449e-06,4.7236655644780137e-07,1526.9461470971255
2017-11-16,-5.505505505505511e-06,4.789272030651319e-07,8.19003,3.60513,104887.23812454195,-100000,-694.9438180112047,-5.430087621868449e-06,4.7236655644780137e-07,-695.0000748988444
2017-11-17,-5.505505505505511e-06,4.789272030651319e-07,8.26388,3.6081,104887.23812454195,-100000,823.2254254722848,-5.430087621868449e-06,4.7236655644780137e-07,823.1697791056049
2017-11-20,-3.623188405797105e-06,-7.93650793650797e-07,8.28975,3.6094,104887.23812454195,-100000,277.03167832197687,-3.5735556879094735e-06,-7.827788649706491e-07,276.9644749604602
2017-11-21,-8.856682769726244e-06,2.9040404040403968e-06,8.20759,3.60947,104887.23812454195,-100000,-1008.7951381340554,-8.735358348223145e-06,2.8642590286425828e-06,-1008.8263137365116
2017-11-22,-3.623188405797105e-06,-1.7006802721088485e-06,8.1454,3.59178,104887.23812454195,-100000,-258.7113849749094,-3.5735556879094735e-06,-1.67738328207996e-06,-258.8047504114552
2017-11-23,-3.3816425120773e-06,-1.9274376417233547e-06,8.13471,3.56484,104887.23812454195,-100000,662.451770335163,-3.335318642048844e-06,-1.9010343863572811e-06,662.3546974401711
2017-11-24,-4.12912912912913e-06,-8.38122605363987e-07,8.14125,3.5548,104887.23812454195,-100000,382.432191820124,-4.072565716401334e-06,-8.266414737836585e-07,382.3561459895419
2017-11-27,-4.106280193236716e-06,-1.2471655328798212e-06,8.14892,3.53965,104887.23812454195,-100000,552.452361144271,-4.050029779630734e-06,-1.2300810735253033e-06,552.3649978256636
2017-11-28,-3.864734299516911e-06,-1.4739229024943304e-06,8.24153,3.5516,104887.23812454195,-100000,789.6109413512386,-3.8117927337701036e-06,-1.453732177802627e-06,789.5209296697932
2017-11-29,-6.272401433691757e-06,2.156265854895996e-06,8.24498,3.5539,104887.23812454195,-100000,-26.692272057787704,-6.186478126380911e-06,2.1267279664727633e-06,-26.710299154498383
2017-11-30,-3.0193236714975853e-06,-1.8888888888888876e-06,8.31596,3.56076,104887.23812454195,-100000,657.7553105890875,-2.977963073257892e-06,-1.8630136986301355e-06,657.6647028927039
2017-12-01,-7.635597682991041e-06,2.262443438914025e-06,8.29346,3.55085,104887.23812454195,-100000,24.89149796993661,-7.531000454456916e-06,2.2314510630384906e-06,24.859969089110134
2017-12-04,-3.0193236714975853e-06,-1.7777777777777794e-06,8.31189,3.55413,104887.23812454195,-100000,124.45556436506922,-2.977963073257892e-06,-1.753424657534248e-06,124.36796557391045
2017-12-05,-3.985507246376813e-06,-1.8888888888888876e-06,8.26152,3.56373,104887.23812454195,-100000,-898.6461139270377,-3.930911256700418e-06,-1.8630136986301355e-06,-898.749023433587
2017-12-06,-3.3816425120773e-06,-2.4444444444444404e-06,8.27242,3.57729,104887.23812454195,-100000,-269.9213890300198,-3.335318642048844e-06,-2.410958904109585e-06,-270.03201032643983
2017-12-07,-2.053140096618358e-06,-3.6666666666666666e-06,8.31799,3.5776,104887.23812454195,-100000,542.9668607741005,-2.025014889815367e-06,-3.6164383561643837e-06,542.8388364084517
2017-12-08,-2.898550724637683e-06,-2.8888888888888856e-06,8.3022,3.58432,104887.23812454195,-100000,-389.1300885717537,-2.858844550327578e-06,-2.8493150684931472e-06,-389.24680422703085
2017-12-11,-5.185185185185182e-06,-9.070294784580515e-07,8.37949,3.57132,104887.23812454195,-100000,1310.9414938604025,-5.114155251141549e-06,-8.946044171093111e-07,1310.8520816725759
2017-12-12,-5.337214944201844e-06,1.5700483091787411e-06,8.33201,3.5965,104887.23812454195,-100000,-1309.5436625140137,-5.264102410719627e-06,1.548540798094101e-06,-1309.5662746014864
2017-12-13,-6.763285024154593e-06,6.666666666666672e-07,8.32128,3.59282,104887.23812454195,-100000,-21.15261169466248,-6.670637284097681e-06,6.575342465753431e-07,-21.218137550039128
2017-12-14,-5.414312617702446e-06,-4.340277777777778e-07,8.29406,3.5883,104887.23812454195,-100000,-196.015013969276,-5.340143951706523e-06,-4.2808219178082193e-07,-196.09464142524558
2017-12-15,-5.860290670417255e-06,1.967592592592598e-06,8.37241,3.58647,104887.23812454195,-100000,994.5464601049152,-5.780012716027977e-06,1.940639269406398e-06,994.5289112410975
2017-12-18,-7.782567049808423e-06,2.4943310657596364e-06,8.35543,3.57835,104887.23812454195,-100000,37.29165375539014,-7.6759565422768e-06,2.4601621470506e-06,37.26500225088826
2017-12-19,-6.318550309966623e-06,1.1291779584462542e-06,8.352,3.5673,104887.23812454195,-100000,286.9112529910908,-6.2319948262684504e-06,1.1137097672346618e-06,286.8646430686521
2017-12-20,-3.021850302185035e-06,-5.787037037037016e-07,8.41257,3.55474,104887.23812454195,-100000,1093.8940056418342,-2.980455092566062e-06,-5.707762557077605e-07,1093.8405657944566
2017-12-21,-4.768717215069144e-06,-3.387533875338787e-07,8.37433,3.5484,104887.23812454195,-100000,-262.1580417849,-4.703392321712032e-06,-3.341129301704009e-07,-262.22649772607303
2017-12-28,-4.472693032015067e-06,-5.577867023650194e-07,8.24373,3.51457,104887.23812454195,-100000,573.2107730461721,-4.411423264453216e-06,-5.501457886339918e-07,573.1387746023959
2017-12-29,-4.081632653061224e-06,-4.3572984749455493e-07,8.18098,3.4973,104887.23812454195,-100000,-243.5232899552193,-4.0257198769918925e-06,-4.2976094547408153e-07,-243.58736220076455
2018-01-02,-5.3191489361702105e-06,2.2401433691756253e-07,8.12781,3.47524,104887.23812454195,-100000,20.836063689734143,-5.246283882250071e-06,2.209456473707466e-07,20.774807794499605
2018-01-03,-3.968253968253966e-06,-6.720430107526876e-07,8.10334,3.47172,104887.23812454195,-100000,-199.24549911386748,-3.913894324853227e-06,-6.628369421122398e-07,-199.31551704390697
2018-01-04,-3.984997655883733e-06,-6.747638326585666e-07,8.05573,3.45355,104887.23812454195,-100000,-34.0400421182585,-3.930408646899024e-06,-6.655204924851617e-07,-34.110755103208554
2018-01-05,-3.618113912231559e-06,-2.0456503014642585e-06,8.05148,3.4553,104887.23812454195,-100000,-110.17876677415552,-3.568550707954414e-06,-2.0176276945948855e-06,-110.28445781547514
2018-01-08,-3.618113912231559e-06,-2.0456503014642585e-06,8.07033,3.4895,104887.23812454195,-100000,-832.5367413252497,-3.568550707954414e-06,-2.0176276945948855e-06,-832.6417435431459
2018-01-09,-4.5710267229254505e-06,-1.1246063877642624e-07,8.105,3.51446,104887.23812454195,-100000,-329.01467400733964,-4.508409918501814e-06,-1.1092008208085874e-07,-329.0762175218018
2018-01-10,-4.201680672268911e-06,-1.5073212747631378e-06,8.0557,3.51343,104887.23812454195,-100000,-597.9290638610055,-4.144123402785775e-06,-1.4866730381225472e-06,-598.0259230911636
2018-01-11,-3.819444444444443e-06,-1.816239316239319e-06,7.99889,3.49784,104887.23812454195,-100000,-254.535040551953,-3.767123287671232e-06,-1.791359325605904e-06,-254.6363623972726
2018-01-12,-5.135387488328671e-06,-6.459948320413449e-07,7.90783,3.45915,104887.23812454195,-100000,10.978387803095757,-5.06503971451595e-06,-6.371455877668059e-07,10.892531578962835
2018-01-15,-5.698005698005702e-06,5.623031938821435e-07,7.8773,3.41575,104887.23812454195,-100000,982.6899663614658,-5.619950825430282e-06,5.546004104043059e-07,982.631598082013
2018-01-16,-3.902662993572084e-06,1.1337868480725143e-07,7.88129,3.4253,104887.23812454195,-100000,-255.59454770725824,-3.849201856673836e-06,1.1182555213865894e-07,-255.64246432917054
2018-01-18,-1.2771392081736893e-06,-3.7564254646105212e-06,7.83611,3.41939,104887.23812454195,-100000,-399.3345275738157,-1.2596441505274744e-06,-3.7049675815336648e-06,-399.46124465256696
2018-01-19,-1.646903820816861e-06,-3.7373737373737396e-06,7.86818,3.41514,104887.23812454195,-100000,571.511557196065,-1.624343494504301e-06,-3.6861768368617707e-06,571.3804683418185
2018-01-22,-6.400409626216081e-06,2.2831050228310533e-06,7.85782,3.4142,104887.23812454195,-100000,-109.1666258237201,-6.3127327820213396e-06,2.251829611559395e-06,-109.18401816633134
2018-01-24,1.362683438155136e-06,-6.291134339914832e-06,7.72125,3.3873,104887.23812454195,-100000,-388.01323482146654,1.3440165417420518e-06,-6.204954417450245e-06,-388.1807044995642
2018-01-25,2.8301886792452827e-06,-7.433489827856025e-06,7.72209,3.3489,104887.23812454195,-100000,1293.9687316417803,2.7914189713104155e-06,-7.331661200077174e-06,1293.7846786913158
2018-01-26,2.022137079608349e-06,-6.8951930654058315e-06,7.68932,3.33759,104887.23812454195,-100000,-76.84589035682802,1.994436571668508e-06,-6.800738365879725e-06,-77.025276941596
2018-01-29,-3.2002048131080406e-06,-8.878741755454069e-07,7.74125,3.3589,104887.23812454195,-100000,7.332320915511445,-3.1563663910106698e-06,-8.757115156064287e-07,7.263121402001415
2018-01-30,-4.591368227731849e-07,-3.28798185941043e-06,7.70731,3.36215,104887.23812454195,-100000,-583.2721224119032,-4.52847277255744e-07,-3.242941012021246e-06,-583.3760791462244
2018-01-31,3.0750307503075233e-07,-5.214258627227908e-06,7.70632,3.3525,104887.23812454195,-100000,310.3904870121587,3.032907041399201e-07,-5.142830426854923e-06,310.2390815233118
2018-02-01,-4.0849673202614234e-07,-4.535147392290248e-06,7.65025,3.3511,104887.23812454195,-100000,-745.7200428823598,-4.029008863819486e-07,-4.473022085546546e-06,-745.8608998715664
2018-02-02,-3.4444444444444474e-06,-1.4675052410901495e-06,7.74208,3.35439,104887.23812454195,-100000,1181.7668526609832,-3.3972602739726054e-06,-1.4474024295683667e-06,1181.6770788629158
2018-02-05,-3.4444444444444474e-06,-1.4675052410901495e-06,7.8852,3.36964,104887.23812454195,-100000,1443.5287530785265,-3.3972602739726054e-06,-1.4474024295683667e-06,1443.4400126495639
2018-02-06,-5.579297245963918e-06,4.498425551057111e-07,7.80399,3.38502,104887.23812454195,-100000,-1611.0185077127826,-5.502868516567152e-06,4.436803283234411e-07,-1611.079178188594
2018-02-07,-4.3183940242763804e-06,-1.3996554694229107e-06,7.92541,3.40199,104887.23812454195,-100000,1078.538003819429,-4.259237941752047e-06,-1.3804821068280762e-06,1078.4404935380182
2018-02-08,-2.8577960676726134e-06,-2.1533161068044797e-06,7.92404,3.42419,104887.23812454195,-100000,-740.0430789851653,-2.818648176334632e-06,-2.12381862588935e-06,-740.1432736800165
2018-02-09,-3.2139577594123062e-06,-5.668934240362849e-07,7.94539,3.43583,104887.23812454195,-100000,-92.03729770426251,-3.1699309407902203e-06,-5.591277606933221e-07,-92.09564348115678
2018-02-12,-3.8548752834467095e-06,-1.1752136752136742e-06,7.90145,3.41343,104887.23812454195,-100000,139.9318089337612,-3.8020687727145623e-06,-1.1591148577449937e-06,139.8469095281564
2018-02-13,-5.485527544351079e-06,-3.2299741602067546e-07,7.84614,3.39184,104887.23812454195,-100000,-37.47127006175469,-5.410383331414763e-06,-3.1857279388340596e-07,-37.5531188714186
2018-02-14,-5.368814192343603e-06,-4.306632213608965e-07,7.77244,3.40492,104887.23812454195,-100000,-1436.5696815273768,-5.2952687924484855e-06,-4.247637251778705e-07,-1436.6537881889367
2018-02-15,-4.867046533713202e-06,-2.2492127755285248e-07,7.7402,3.33852,104887.23812454195,-100000,1765.7668595311352,-4.800374663388363e-06,-2.2184016416171748e-07,1765.6950726302853
2018-02-16,-3.618113912231559e-06,-2.0456503014642585e-06,7.76952,3.35511,104887.23812454195,-100000,-154.5332352235382,-3.568550707954414e-06,-2.0176276945948855e-06,-154.64238125362542
2018-02-19,-3.9173789173789156e-06,-1.1246063877642776e-06,7.79602,3.35303,104887.23812454195,-100000,434.7887961706274,-3.863716192483314e-06,-1.1092008208086028e-06,434.7032739348753
2018-02-20,-3.7986704653371374e-06,-1.237067026540704e-06,7.85782,3.3674,104887.23812454195,-100000,359.0045386525144,-3.74663388362019e-06,-1.2201209028894614e-06,358.91779151644596
2018-02-21,-2.611585944919281e-06,-2.361673414304994e-06,7.8781,3.40196,104887.23812454195,-100000,-869.5867479300578,-2.57581079498888e-06,-2.3293217236980763e-06,-869.6904626549014
2018-02-22,2.2956841138659244e-07,-3.968253968253969e-06,7.86984,3.41196,104887.23812454195,-100000,-437.4032579619197,2.26423638627872e-07,-3.91389432485323e-06,-437.5165444796592
2018-02-23,-1.1671335200746924e-07,-5.275624461670976e-06,7.83189,3.4036,104887.23812454195,-100000,-240.65698097466705,-1.1511453896627103e-07,-5.203355633428908e-06,-240.81352393261974
2018-02-26,-1.1671335200746924e-07,-5.275624461670976e-06,7.81634,3.3962,104887.23812454195,-100000,30.707788477868235,-1.1511453896627103e-07,-5.203355633428908e-06,30.550904719668686
2018-02-27,-2.0180436847103507e-06,-2.9239766081871313e-06,7.87695,3.42015,104887.23812454195,-100000,39.73183757206425,-1.9903992506732223e-06,-2.8839221341023763e-06,39.61984133627201
2018-02-28,-4.137115839243502e-06,-8.960573476702532e-07,7.90355,3.42898,104887.23812454195,-100000,71.03166386101839,-4.080443019527837e-06,-8.837825894829895e-07,70.95138080934504
2018-03-01,-4.018912529550827e-06,-1.0080645161290344e-06,7.84008,3.4453,104887.23812454195,-100000,-1377.2398999992492,-3.96385893325561e-06,-9.942554131683627e-07,-1377.3221889643894
2018-03-02,-2.8577960676726134e-06,-7.93650793650797e-07,7.79678,3.4226,104887.23812454195,-100000,138.59894447021725,-2.818648176334632e-06,-7.827788649706491e-07,138.537837689318
2018-03-05,-2.984389348025708e-06,-7.93650793650797e-07,7.80716,3.41655,104887.23812454195,-100000,338.145713126758,-2.9435073021623418e-06,-7.827788649706491e-07,338.08293824687445
2018-03-06,-1.943301326017382e-06,-1.7006802721088485e-06,7.7865,3.39867,104887.23812454195,-100000,299.9093166199764,-1.9166807599075547e-06,-1.67738328207996e-06,299.83345858890556
2018-03-07,-3.240740740740742e-06,-2.3504273504273513e-06,7.80289,3.4017,104887.23812454195,-100000,125.63562912133057,-3.1963470319634714e-06,-2.3182297154899903e-06,125.52356783225437
2018-03-08,-4.373522458628839e-06,-6.720430107526876e-07,7.8366,3.4187,104887.23812454195,-100000,-94.08791045498036,-4.3136111920722795e-06,-6.628369421122398e-07,-94.16530288190818
2018-03-09,-3.935185185185189e-06,-1.7094017094017095e-06,7.76385,3.4234,104887.23812454195,-100000,-1149.0114624048165,-3.88127853881279e-06,-1.6859852476290833e-06,-1149.1138301556487
2018-03-12,-4.728132387706857e-06,-3.360215053763407e-07,7.74721,3.41788,104887.23812454195,-100000,-51.95482182555497,-4.663363450888955e-06,-3.3141847105611683e-07,-52.02778904059536
2018-03-13,-5.0827423167848745e-06,0.0,7.7292,3.41641,104887.23812454195,-100000,-203.07427290261148,-5.01311570970563e-06,0.0,-203.14230217617018
2018-03-14,-4.976851851851853e-06,9.070294784580484e-07,7.71975,3.40857,104887.23812454195,-100000,122.96946725076124,-4.908675799086758e-06,8.94604417109308e-07,122.92938397588067
2018-03-15,-5.346350534635058e-06,3.3068783068782947e-07,7.71557,3.42678,104887.23812454195,-100000,-649.0365724785261,-5.273112856078414e-06,3.261578604044346e-07,-649.0986062869921
2018-03-16,-4.000000000000003e-06,-1.440329218106998e-06,7.7286,3.43773,104887.23812454195,-100000,-169.90347029348231,-3.945205479452058e-06,-1.4205986808726556e-06,-169.998909589018
2018-03-19,-3.4995625546806713e-06,-1.824817518248176e-06,7.7145,3.44033,104887.23812454195,-100000,-280.43668969869395,-3.4516233416028537e-06,-1.7998200179982012e-06,-280.536660303145
2018-03-20,-2.9069767441860455e-06,-2.2981614708233453e-06,7.72962,3.45568,104887.23812454195,-100000,-277.6592165413276,-2.86715514495062e-06,-2.266679806839464e-06,-277.7646263477542
2018-03-21,-2.096436058700209e-06,-2.9239766081871373e-06,7.67546,3.45589,104887.23812454195,-100000,-767.7552789965848,-2.0677177565262338e-06,-2.8839221341023822e-06,-767.8681434169321
2018-03-22,3.668763102725369e-06,-8.284600389863548e-06,7.7335,3.43564,104887.23812454195,-100000,1461.2295064959608,3.618506073920912e-06,-8.171112713290075e-06,1461.0374462201385
2018-03-23,6.025326797385621e-06,-9.426393902928198e-06,7.74405,3.43391,104887.23812454195,-100000,202.4132985230353,5.942788074133763e-06,-9.297265219326441e-06,202.219279989799
2018-03-26,7.440476190476192e-06,-1.1015325670498085e-05,7.66906,3.41873,104887.23812454195,-100000,-562.9408658782359,7.338551859099806e-06,-1.086443079829948e-05,-563.1627040876265
2018-03-27,2.222222222222224e-06,-6.4102564102564125e-06,7.70534,3.40991,104887.23812454195,-100000,798.4476620985106,2.1917808219178103e-06,-6.322444678609064e-06,798.2895082100989
