,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap USDDKK,Open Bid_x,Open Bid_y,Open Ask_y
2008-08-14,2.24,4.43,4.63,-2.0490397805212615e-05,2.24,5.99,6.19
2008-08-15,2.24,4.51,4.71,-2.117626886145404e-05,2.24,6.09,6.3
2008-08-16,2.39,4.65,4.9,-2.056702720419535e-05,2.39,6.11,6.32
2008-08-17,2.25,4.34,4.54,-1.957264957264957e-05,2.25,6.11,6.32
2008-08-18,2.35,4.5,4.8,-2.03150912106136e-05,2.35,6.11,6.32
2008-08-19,2.3,4.52,4.62,-1.952861952861953e-05,2.3,6.11,6.32
2008-08-20,2.24,4.48,4.68,-2.0919067215363508e-05,2.24,6.14,6.35
2008-08-21,2.45,4.5,4.8,-1.8921095008051526e-05,2.45,5.99,6.2
2008-08-22,2.4,4.52,4.72,-1.8954248366013077e-05,2.4,6.04,6.25
2008-08-23,2.31,4.52,4.72,-2.022490768714333e-05,2.31,5.98,6.19
2008-08-24,2.38,4.57,4.67,-1.8819855358316895e-05,2.38,5.98,6.19
2008-08-25,2.18,4.52,4.82,-2.306079664570231e-05,2.18,6.02,6.22
2008-08-26,2.27,4.52,4.82,-2.166156982670744e-05,2.27,6.0,6.2
2008-08-27,2.27,4.52,4.82,-2.166156982670744e-05,2.27,6.02,6.22
2008-08-28,2.3,4.52,4.82,-2.1212121212121215e-05,2.3,6.01,6.21
2008-08-29,2.39,4.52,4.72,-1.9092100950508023e-05,2.39,6.0,6.21
2008-08-30,2.26,4.55,4.65,-2.036468984321746e-05,2.26,6.03,6.23
2008-08-31,2.4,4.55,4.65,-1.8382352941176472e-05,2.4,6.0,6.21
2008-09-01,2.35,4.53,4.73,-1.9734660033167496e-05,2.35,6.01,6.21
2008-09-02,2.28,4.48,4.68,-2.032520325203252e-05,2.28,5.99,6.2
2008-09-03,2.25,4.47,4.67,-2.068376068376069e-05,2.25,6.01,6.22
2008-09-04,2.25,4.49,4.69,-2.0854700854700857e-05,2.25,5.98,6.19
2008-09-05,2.23,4.49,4.69,-2.1155830753353977e-05,2.23,6.02,6.23
2008-09-06,2.2,4.47,4.67,-2.1440972222222214e-05,2.2,6.1,6.31
2008-09-07,2.35,4.53,4.63,-1.890547263681592e-05,2.35,6.1,6.31
2008-09-08,2.25,4.46,4.66,-2.05982905982906e-05,2.25,6.08,6.29
2008-09-09,2.3,4.44,4.64,-1.9696969696969693e-05,2.3,6.03,6.22
2008-09-10,2.25,4.42,4.62,-2.0256410256410265e-05,2.25,6.07,6.28
2008-09-11,2.3,4.47,4.67,-1.994949494949495e-05,2.3,6.06,6.27
2008-09-12,2.25,4.45,4.65,-2.0512820512820512e-05,2.25,6.07,6.28
2008-09-13,2.15,4.44,4.64,-2.1957671957671956e-05,2.15,6.03,6.24
2008-09-14,2.23,4.5,4.6,-2.0381836945304436e-05,2.23,6.03,6.24
2008-09-15,2.2,4.46,4.66,-2.135416666666667e-05,2.2,6.03,6.22
2008-09-16,2.8,4.65,4.9,-1.535087719298246e-05,2.8,5.8,6.01
2008-09-17,4.47,4.67,4.92,-2.2851919561243167e-06,4.47,6.05,6.3
2008-09-18,3.0,4.55,4.85,-1.284722222222222e-05,3.0,6.17,6.27
2008-09-19,2.25,4.47,4.67,-2.068376068376069e-05,2.25,6.07,6.33
2008-09-20,2.5,4.4,4.6,-1.6666666666666664e-05,2.5,5.95,6.18
2008-09-21,4.0,4.39,4.59,-3.277777777777775e-06,4.0,5.95,6.18
2008-09-22,3.5,4.38,4.58,-6.666666666666667e-06,3.5,5.95,6.15
2008-09-23,3.0,4.55,4.85,-1.284722222222222e-05,3.0,5.86,6.06
2008-09-24,3.6,4.55,4.85,-7.5483091787439646e-06,3.6,5.85,6.05
2008-09-25,4.0,4.55,4.85,-4.722222222222221e-06,4.0,5.95,6.15
2008-09-26,4.5,4.39,4.59,-4.545454545454544e-07,4.5,5.96,6.16
2008-09-27,2.25,4.5,4.6,-2.008547008547008e-05,2.25,6.0,6.2
2008-09-28,4.2,4.28,4.53,-1.7628205128205127e-06,4.2,6.0,6.2
2008-09-29,3.8,4.45,4.65,-4.918981481481486e-06,3.8,6.01,6.21
2008-09-30,4.5,4.55,4.85,-1.7676767676767636e-06,4.5,6.04,6.24
2008-10-01,4.55,4.55,4.85,-1.5015015015014983e-06,4.55,6.15,6.35
2008-10-02,3.0,4.74,4.99,-1.3819444444444446e-05,3.0,6.17,6.37
2008-10-03,4.0,4.55,4.85,-4.722222222222221e-06,4.0,6.16,6.36
2008-10-04,3.5,3.89,4.14,-3.950617283950618e-06,3.5,6.1,6.3
2008-10-05,4.4,4.5,4.65,-1.2860082304526744e-06,4.4,6.1,6.3
2008-10-06,4.0,4.55,4.85,-4.722222222222221e-06,4.0,6.1,6.3
2008-10-07,2.5,4.4,4.62,-1.6825396825396824e-05,2.5,6.15,6.35
2008-10-08,5.0,3.85,4.85,6.944444444444451e-07,5.0,6.16,6.36
2008-10-09,3.75,4.95,5.25,-8.771929824561406e-06,3.75,6.12,6.32
2008-10-10,4.0,4.5,4.72,-3.999999999999997e-06,4.0,6.32,6.52
2008-10-11,5.75,4.63,4.73,4.19753086419753e-06,5.75,6.35,6.55
2008-10-12,5.75,4.57,4.72,4.238683127572017e-06,5.75,6.35,6.55
2008-10-13,4.5,3.86,4.86,-1.8181818181818172e-06,4.5,6.25,6.45
2008-10-14,4.0,4.33,5.31,-7.277777777777778e-06,4.0,6.15,6.45
2008-10-15,3.25,4.53,4.75,-9.803921568627451e-06,3.25,6.24,6.44
2008-10-16,2.94,4.6,5.0,-1.4523406655386354e-05,2.94,6.26,6.46
2008-10-17,2.75,4.25,5.25,-1.851851851851852e-05,2.75,6.33,6.52
2008-10-18,2.15,4.25,5.25,-2.7336860670194003e-05,2.15,6.25,6.45
2008-10-19,3.5,4.6,4.75,-7.716049382716046e-06,3.5,6.25,6.45
2008-10-20,2.92,4.2,5.2,-1.6156462585034015e-05,2.92,6.13,6.43
2008-10-21,2.5,4.12,5.12,-2.07936507936508e-05,2.5,6.12,6.32
2008-10-22,0.75,4.85,5.15,-6.984126984126985e-05,0.75,6.1,6.3
2008-10-23,1.0,4.85,5.15,-5.763888888888889e-05,1.0,6.12,6.32
2008-10-24,1.5,4.1,5.1,-4e-05,1.5,6.11,6.31
2008-10-25,1.75,4.34,5.3,-3.585858585858586e-05,1.75,6.0,6.32
2008-10-26,1.9,4.6,4.75,-2.7298850574712648e-05,1.9,6.0,6.32
2008-10-27,1.9,4.13,5.13,-3.0938697318007665e-05,1.9,5.9,6.2
2008-10-28,1.5,4.51,5.47,-4.411111111111112e-05,1.5,6.06,6.26
2008-10-29,2.1,4.16,5.16,-2.741935483870968e-05,2.1,6.06,6.26
2008-10-30,0.65,4.81,5.81,-8.686868686868686e-05,0.65,6.08,6.28
2008-10-31,0.8,5.5,5.8,-7.716049382716049e-05,0.8,6.08,6.26
2008-11-01,1.75,5.75,6.0,-4.2929292929292925e-05,1.75,6.1,6.3
2008-11-02,1.75,5.25,5.4,-3.686868686868688e-05,1.75,6.1,6.3
2008-11-03,0.75,5.05,5.45,-7.46031746031746e-05,0.75,6.1,6.25
2008-11-04,0.47,5.18,5.4,-9.315948601662889e-05,0.47,6.11,6.31
2008-11-05,0.74,5.18,5.4,-7.439335887611751e-05,0.74,6.05,6.25
2008-11-06,-0.9,5.18,5.4,-0.00175,-0.9,6.1,6.3
2008-11-07,-0.82,5.18,5.4,-0.0009598765432098,-0.82,6.0,6.2
2008-11-08,1.0,5.28,5.38,-6.083333333333333e-05,1.0,6.06,6.26
2008-11-09,1.0,5.25,5.4,-6.111111111111112e-05,1.0,6.06,6.26
2008-11-10,0.25,5.18,5.4,-0.0001144444444444,0.25,6.06,6.26
2008-11-11,0.42,5.03,5.25,-9.44835680751174e-05,0.42,6.15,6.35
2008-11-12,0.37,5.03,5.25,-9.89456609894566e-05,0.37,6.11,6.21
2008-11-13,0.7,5.1,5.25,-7.434640522875818e-05,0.7,6.1,6.3
2008-11-14,-0.9,5.03,5.25,-0.0017083333333333,-0.9,6.11,6.31
2008-11-15,0.7,5.3,5.55,-7.924836601307189e-05,0.7,6.0,6.2
2008-11-16,0.6,5.3,5.55,-8.593750000000001e-05,0.6,6.0,6.2
2008-11-17,0.5,4.73,4.95,-8.240740740740741e-05,0.5,6.0,6.25
2008-11-18,0.9,4.73,4.95,-5.921052631578948e-05,0.9,5.9,6.1
2008-11-19,0.77,4.73,4.95,-6.559949780288764e-05,0.77,6.15,6.55
2008-11-20,0.4,4.73,4.95,-9.027777777777776e-05,0.4,5.96,6.16
2008-11-21,0.8,4.73,4.95,-6.40432098765432e-05,0.8,6.01,6.21
2008-11-22,0.75,4.35,5.35,-7.301587301587302e-05,0.75,6.0,6.2
2008-11-23,0.75,4.6,5.1,-6.904761904761904e-05,0.75,6.0,6.2
2008-11-24,0.85,5.3,5.7,-7.282282282282282e-05,0.85,5.8,6.0
2008-11-25,1.07,4.73,4.95,-5.206655931293612e-05,1.07,5.9,6.1
2008-11-26,1.0,4.73,4.95,-5.486111111111112e-05,1.0,5.5,5.8
2008-11-27,1.1,4.73,4.95,-5.092592592592593e-05,1.1,5.79,5.99
2008-11-28,1.0,4.73,4.95,-5.486111111111112e-05,1.0,5.96,6.16
2008-11-29,0.75,4.35,5.35,-7.301587301587302e-05,0.75,5.83,6.03
2008-11-30,0.75,4.6,5.1,-6.904761904761904e-05,0.75,5.83,6.03
2008-12-01,0.9,4.28,5.28,-6.403508771929826e-05,0.9,5.84,6.04
2008-12-02,1.15,4.68,4.9,-4.844961240310078e-05,1.15,5.7,5.9
2008-12-03,1.1,4.68,4.9,-5.026455026455027e-05,1.1,5.81,6.01
2008-12-04,0.6,4.63,4.85,-7.378472222222221e-05,0.6,5.81,6.01
2008-12-05,0.6,4.05,4.27,-6.371527777777777e-05,0.6,5.81,6.01
2008-12-06,0.75,4.5,5.3,-7.222222222222223e-05,0.75,5.8,6.0
2008-12-07,0.75,4.12,4.27,-5.587301587301586e-05,0.75,5.8,6.0
2008-12-08,-0.85,3.88,4.1,-0.0009166666666666,-0.85,5.75,5.95
2008-12-09,0.4,3.88,4.1,-7.341269841269841e-05,0.4,5.74,5.94
2008-12-10,0.17,3.88,4.1,-9.330484330484327e-05,0.17,5.69,5.89
2008-12-11,0.1,3.88,4.1,-0.0001010101010101,0.1,5.71,5.91
2008-12-12,0.2,3.88,4.1,-9.027777777777776e-05,0.2,5.72,5.92
2008-12-13,0.25,4.0,4.75,-0.0001,0.25,5.73,5.93
2008-12-14,0.25,3.95,4.1,-8.555555555555556e-05,0.25,5.73,5.93
2008-12-15,0.2,3.88,4.1,-9.027777777777776e-05,0.2,5.7,5.9
2008-12-16,0.1,3.88,4.1,-0.0001010101010101,0.1,5.71,5.91
2008-12-17,0.1,3.95,4.1,-0.0001010101010101,0.1,5.45,5.65
2008-12-18,0.2,3.88,4.1,-9.027777777777776e-05,0.2,5.68,5.87
2008-12-19,0.1,3.88,4.1,-0.0001010101010101,0.1,5.62,5.82
2008-12-20,0.25,3.9,4.75,-0.0001,0.25,5.65,5.85
2008-12-21,0.25,3.9,4.75,-0.0001,0.25,5.65,5.85
2008-12-22,0.05,3.93,4.15,-0.0001084656084656,0.05,5.62,5.82
2008-12-23,0.5,4.28,4.53,-7.462962962962964e-05,0.5,5.65,5.85
2008-12-24,0.35,3.93,4.15,-7.818930041152264e-05,0.35,4.91,5.11
2008-12-25,0.1,4.3,4.9,-0.0001212121212121,0.1,5.1,5.3
2008-12-26,0.1,4.3,4.9,-0.0001212121212121,0.1,5.1,5.3
2008-12-27,0.25,3.75,4.5,-9.444444444444448e-05,0.25,5.1,5.3
2008-12-28,0.25,3.75,4.5,-9.444444444444448e-05,0.25,5.1,5.3
2008-12-29,0.25,3.93,4.15,-8.666666666666667e-05,0.25,5.1,5.3
2008-12-30,0.5,3.93,4.15,-6.75925925925926e-05,0.5,5.25,5.44
2008-12-31,0.03,4.3,4.9,-0.0001313376483279,0.03,5.2,5.4
2009-01-01,0.25,4.3,4.9,-0.0001033333333333,0.25,5.2,5.4
2009-01-02,0.3,4.3,4.9,-9.829059829059828e-05,0.3,5.21,5.41
2009-01-03,0.43,3.88,3.98,-6.895881895881897e-05,0.43,5.2,5.4
2009-01-04,0.25,3.75,4.5,-9.444444444444448e-05,0.25,5.2,5.4
2009-01-05,0.05,3.78,4.0,-0.0001044973544973,0.05,5.21,5.41
2009-01-06,0.2,3.58,3.8,-8.333333333333333e-05,0.2,5.15,5.65
2009-01-07,0.2,3.58,3.8,-8.333333333333333e-05,0.2,5.05,5.25
2009-01-08,0.1,3.53,3.75,-9.217171717171716e-05,0.1,5.05,5.55
2009-01-09,0.2,3.53,3.75,-8.217592592592592e-05,0.2,5.01,5.21
2009-01-10,0.05,3.63,3.73,-9.735449735449737e-05,0.05,5.0,5.5
2009-01-11,0.25,3.4,4.2,-8.777777777777778e-05,0.25,5.0,5.5
2009-01-12,0.05,3.6,3.75,-9.78835978835979e-05,0.05,5.01,5.2
2009-01-13,0.1,3.53,3.75,-9.217171717171716e-05,0.1,5.04,5.24
2009-01-14,0.05,3.43,3.65,-9.523809523809524e-05,0.05,5.01,5.21
2009-01-15,0.1,3.43,3.65,-8.964646464646466e-05,0.1,5.01,5.21
2009-01-16,0.15,3.43,3.65,-8.454106280193237e-05,0.15,4.99,5.19
2009-01-17,0.1,3.08,3.18,-7.777777777777775e-05,0.1,5.02,5.22
2009-01-18,0.1,3.45,3.7,-9.09090909090909e-05,0.1,5.02,5.22
2009-01-19,0.02,3.23,3.45,-9.340958605664488e-05,0.02,4.94,5.14
2009-01-20,0.1,3.23,3.45,-8.459595959595959e-05,0.1,5.11,5.31
2009-01-21,0.1,2.8,3.02,-7.373737373737372e-05,0.1,5.05,5.25
2009-01-22,0.2,2.8,3.02,-6.527777777777776e-05,0.2,4.95,5.15
2009-01-23,0.25,2.8,3.02,-6.155555555555554e-05,0.25,4.85,5.05
2009-01-24,0.1,2.9,3.0,-7.323232323232322e-05,0.1,4.95,5.15
2009-01-25,0.1,2.85,3.35,-8.207070707070704e-05,0.1,4.95,5.15
2009-01-26,0.1,2.8,3.02,-7.373737373737372e-05,0.1,4.88,5.08
2009-01-27,0.1,2.83,3.05,-7.449494949494948e-05,0.1,4.7,4.9
2009-01-28,0.15,2.78,3.0,-6.884057971014493e-05,0.15,4.26,4.46
2009-01-29,0.23,2.78,3.0,-6.255645889792231e-05,0.23,4.27,4.46
2009-01-30,0.2,2.78,3.0,-6.481481481481482e-05,0.2,4.12,4.32
2009-01-31,0.18,2.2,3.2,-7.109227871939738e-05,0.18,4.0,4.2
2009-02-01,0.18,2.85,3.35,-7.462335216572504e-05,0.18,4.0,4.2
2009-02-02,0.3,2.78,3.0,-5.769230769230768e-05,0.3,4.23,4.43
2009-02-03,0.3,2.85,3.35,-6.517094017094017e-05,0.3,4.14,4.34
2009-02-04,0.3,2.9,3.05,-5.876068376068376e-05,0.3,4.15,4.35
2009-02-05,0.3,2.83,3.05,-5.876068376068376e-05,0.3,4.1,4.3
2009-02-06,0.3,2.83,3.05,-5.876068376068376e-05,0.3,4.16,4.36
2009-02-07,0.18,2.75,3.25,-7.22693032015066e-05,0.18,4.2,4.4
2009-02-08,0.18,2.75,3.25,-7.22693032015066e-05,0.18,4.2,4.4
2009-02-09,0.2,2.85,3.35,-7.291666666666667e-05,0.2,4.13,4.3
2009-02-10,0.3,2.37,3.37,-6.55982905982906e-05,0.3,4.15,4.35
2009-02-11,0.35,2.39,3.39,-6.25514403292181e-05,0.35,4.15,4.34
2009-02-12,0.22,2.78,3.0,-6.329690346083789e-05,0.22,4.2,4.4
2009-02-13,0.35,2.78,3.0,-5.452674897119341e-05,0.35,4.16,4.35
2009-02-14,0.3,2.25,3.25,-6.303418803418804e-05,0.3,4.12,4.32
2009-02-15,0.18,2.75,3.25,-7.22693032015066e-05,0.18,4.12,4.32
2009-02-16,0.3,2.78,3.0,-5.769230769230768e-05,0.3,4.16,4.36
2009-02-17,0.3,2.83,3.13,-6.0470085470085465e-05,0.3,4.11,4.3
2009-02-18,0.3,2.78,3.0,-5.769230769230768e-05,0.3,4.14,4.34
2009-02-19,0.4,2.78,3.0,-5.158730158730159e-05,0.4,4.13,4.33
2009-02-20,0.35,2.78,3.0,-5.452674897119341e-05,0.35,4.16,4.36
2009-02-21,0.25,2.4,3.4,-7.000000000000001e-05,0.25,4.1,4.3
2009-02-22,0.2,2.75,3.25,-7.060185185185186e-05,0.2,4.1,4.3
2009-02-23,0.2,2.39,3.39,-7.384259259259262e-05,0.2,4.0,4.2
2009-02-24,0.2,2.78,3.0,-6.481481481481482e-05,0.2,3.68,3.88
2009-02-25,0.2,2.78,3.0,-6.481481481481482e-05,0.2,3.6,4.1
2009-02-26,0.3,2.78,3.0,-5.769230769230768e-05,0.3,3.5,3.7
2009-02-27,0.2,2.78,3.0,-6.481481481481482e-05,0.2,3.9,4.2
2009-02-28,0.2,2.7,3.46,-7.546296296296297e-05,0.2,3.7,3.9
2009-03-01,0.2,2.25,3.25,-7.060185185185186e-05,0.2,3.7,3.9
2009-03-02,0.2,2.78,3.0,-6.481481481481482e-05,0.2,3.71,3.9
2009-03-03,0.35,2.78,3.0,-5.452674897119341e-05,0.35,3.75,3.95
2009-03-04,0.3,2.63,2.85,-5.4487179487179495e-05,0.3,3.69,3.89
2009-03-05,0.25,2.58,2.8,-5.666666666666667e-05,0.25,3.4,3.6
2009-03-06,0.35,2.43,2.65,-4.7325102880658425e-05,0.35,3.61,3.8
2009-03-07,0.3,2.0,3.0,-5.769230769230768e-05,0.3,3.1,3.3
2009-03-08,0.2,2.0,3.0,-6.481481481481482e-05,0.2,3.1,3.3
2009-03-09,0.35,2.13,2.35,-4.115226337448559e-05,0.35,3.66,3.86
2009-03-10,0.25,2.1,2.32,-4.599999999999999e-05,0.25,3.49,3.69
2009-03-11,0.3,2.1,2.32,-4.316239316239316e-05,0.3,3.5,3.7
2009-03-12,0.2,2.11,2.33,-4.930555555555557e-05,0.2,3.48,3.68
2009-03-13,0.35,2.11,2.33,-4.074074074074073e-05,0.35,3.51,3.71
2009-03-14,0.2,1.6,2.6,-5.555555555555556e-05,0.2,3.55,3.75
2009-03-15,0.2,1.6,2.6,-5.555555555555556e-05,0.2,3.55,3.75
2009-03-16,0.3,2.11,2.33,-4.337606837606837e-05,0.3,3.5,3.7
2009-03-17,0.35,2.11,2.33,-4.074074074074073e-05,0.35,3.45,3.65
2009-03-18,0.27,2.11,2.33,-4.505686789151356e-05,0.27,3.46,3.66
2009-03-19,0.25,2.12,2.34,-4.6444444444444434e-05,0.25,3.48,3.68
2009-03-20,0.35,1.6,2.6,-4.629629629629629e-05,0.35,3.42,3.62
2009-03-21,0.25,2.52,2.77,-5.6e-05,0.25,3.2,3.4
2009-03-22,0.2,1.6,2.6,-5.555555555555556e-05,0.2,3.2,3.4
2009-03-23,0.5,2.13,2.35,-3.425925925925926e-05,0.5,3.4,3.6
2009-03-24,0.5,2.11,2.33,-3.38888888888889e-05,0.5,3.36,3.56
2009-03-25,0.4,2.11,2.33,-3.829365079365079e-05,0.4,3.2,3.4
2009-03-26,0.25,2.11,2.33,-4.622222222222223e-05,0.25,3.1,3.3
2009-03-27,0.35,2.11,2.33,-4.074074074074073e-05,0.35,3.3,3.5
2009-03-28,0.6,2.45,2.7,-3.6458333333333336e-05,0.6,3.11,3.31
2009-03-29,0.25,2.0,2.5,-5e-05,0.25,3.11,3.31
2009-03-30,0.3,2.1,2.32,-4.316239316239316e-05,0.3,3.16,3.36
2009-03-31,0.23,2.1,2.32,-4.71996386630533e-05,0.23,3.17,3.37
2009-04-01,0.25,2.1,2.32,-4.599999999999999e-05,0.25,3.21,3.41
2009-04-02,0.35,1.98,2.2,-3.806584362139917e-05,0.35,3.15,3.35
2009-04-03,0.35,1.7,1.92,-3.23045267489712e-05,0.35,3.2,3.4
2009-04-04,0.18,2.18,2.43,-5.296610169491526e-05,0.18,3.2,3.4
2009-04-05,0.4,1.6,2.6,-4.3650793650793655e-05,0.4,3.2,3.4
2009-04-06,0.23,1.6,2.6,-5.3523035230352295e-05,0.23,2.9,3.4
2009-04-07,0.2,1.88,2.1,-4.3981481481481486e-05,0.2,3.13,3.33
2009-04-08,0.33,1.9,2.05,-3.592314118629907e-05,0.33,3.11,3.31
2009-04-09,0.25,1.78,2.0,-3.888888888888889e-05,0.25,3.1,3.3
2009-04-10,0.23,1.78,2.0,-3.997289972899729e-05,0.23,3.09,3.29
2009-04-11,0.1,2.21,2.46,-5.959595959595958e-05,0.1,3.18,3.38
2009-04-12,0.26,1.7,2.2,-4.276895943562611e-05,0.26,3.18,3.38
2009-04-13,0.3,1.95,2.55,-4.807692307692306e-05,0.3,3.18,3.38
2009-04-14,0.35,1.78,2.0,-3.395061728395061e-05,0.35,3.26,3.45
2009-04-15,0.25,1.85,2.0,-3.888888888888889e-05,0.25,3.15,3.37
2009-04-16,0.1,1.78,2.0,-4.797979797979798e-05,0.1,3.16,3.36
2009-04-17,0.25,1.83,2.05,-4e-05,0.25,3.19,3.39
2009-04-18,0.25,1.93,2.03,-3.955555555555555e-05,0.25,3.0,3.5
2009-04-19,0.25,1.5,2.5,-5e-05,0.25,3.0,3.5
2009-04-20,0.3,1.83,2.05,-3.739316239316238e-05,0.3,3.18,3.38
2009-04-21,0.3,1.83,2.05,-3.739316239316238e-05,0.3,3.15,3.3
2009-04-22,0.25,1.78,2.0,-3.888888888888889e-05,0.25,3.17,3.37
2009-04-23,0.28,1.78,2.0,-3.732638888888889e-05,0.28,3.18,3.38
2009-04-24,0.28,1.78,2.0,-3.732638888888889e-05,0.28,3.19,3.39
2009-04-25,0.1,1.65,2.15,-5.1767676767676765e-05,0.1,3.1,3.3
2009-04-26,0.25,1.5,2.5,-5e-05,0.25,3.1,3.3
2009-04-27,0.25,1.78,2.0,-3.888888888888889e-05,0.25,3.2,3.35
2009-04-28,0.25,1.78,2.0,-3.888888888888889e-05,0.25,3.25,3.5
2009-04-29,0.2,1.5,2.5,-5.324074074074075e-05,0.2,3.45,3.65
2009-04-30,0.11,1.42,2.42,-5.78078078078078e-05,0.11,3.35,3.55
2009-05-01,0.2,1.78,2.0,-4.1666666666666665e-05,0.2,3.4,3.6
2009-05-02,0.1,1.65,2.15,-5.1767676767676765e-05,0.1,3.4,3.6
2009-05-03,0.25,1.65,2.15,-4.222222222222223e-05,0.25,3.4,3.6
2009-05-04,0.2,1.85,2.45,-5.208333333333335e-05,0.2,3.45,3.65
2009-05-05,0.2,1.85,2.45,-5.208333333333335e-05,0.2,3.48,3.68
2009-05-06,0.15,1.57,2.07,-4.6376811594202906e-05,0.15,3.49,3.68
2009-05-07,0.15,1.78,2.0,-4.4685990338164255e-05,0.15,3.57,3.76
2009-05-08,0.2,1.78,2.0,-4.1666666666666665e-05,0.2,3.6,4.1
2009-05-09,0.2,0.9,1.9,-3.935185185185185e-05,0.2,3.58,3.78
2009-05-10,0.3,0.9,1.9,-3.418803418803419e-05,0.3,3.58,3.78
2009-05-11,0.2,1.78,2.0,-4.1666666666666665e-05,0.2,3.65,3.85
2009-05-12,0.09,1.68,1.9,-4.612640163098877e-05,0.09,3.76,3.96
2009-05-13,0.24,1.58,1.8,-3.494623655913978e-05,0.24,3.68,3.88
2009-05-14,0.1,1.23,2.23,-5.3787878787878775e-05,0.1,3.63,3.83
2009-05-15,0.1,1.48,1.7,-4.0404040404040405e-05,0.1,3.76,3.96
2009-05-16,0.2,0.9,1.9,-3.935185185185185e-05,0.2,3.67,3.87
2009-05-17,0.25,0.9,1.9,-3.666666666666666e-05,0.25,3.67,3.87
2009-05-18,0.2,1.43,1.65,-3.356481481481482e-05,0.2,3.66,3.86
2009-05-19,0.18,1.48,1.7,-3.5781544256120534e-05,0.18,3.85,4.05
2009-05-20,0.18,1.48,1.7,-3.5781544256120534e-05,0.18,3.87,4.07
2009-05-21,0.23,1.04,2.04,-4.08762420957543e-05,0.23,3.8,4.0
2009-05-22,0.09,1.48,1.7,-4.102956167176351e-05,0.09,3.82,4.02
2009-05-23,0.1,0.9,1.9,-4.545454545454545e-05,0.1,3.68,3.88
2009-05-24,0.2,0.9,1.9,-3.935185185185185e-05,0.2,3.68,3.88
2009-05-25,0.2,1.48,1.7,-3.472222222222224e-05,0.2,3.65,3.85
2009-05-26,0.11,1.48,1.7,-3.978978978978979e-05,0.11,3.14,3.34
2009-05-27,0.24,1.48,1.7,-3.270609318996416e-05,0.24,3.24,3.44
2009-05-28,0.09,1.48,1.7,-4.102956167176351e-05,0.09,3.6,3.8
2009-05-29,0.1,1.48,1.7,-4.0404040404040405e-05,0.1,3.5,3.7
2009-05-30,0.1,0.9,1.9,-4.545454545454545e-05,0.1,3.3,3.8
2009-05-31,0.3,0.9,1.9,-3.418803418803419e-05,0.3,3.3,3.8
2009-06-01,0.1,1.48,1.7,-4.0404040404040405e-05,0.1,3.65,3.85
2009-06-02,0.23,1.48,1.7,-3.319783197831979e-05,0.23,3.58,3.78
2009-06-03,0.1,1.48,1.7,-4.0404040404040405e-05,0.1,3.66,3.85
2009-06-04,0.2,1.48,1.7,-3.472222222222224e-05,0.2,3.67,3.87
2009-06-05,0.1,1.05,1.86,-4.4444444444444447e-05,0.1,3.65,3.85
2009-06-06,0.2,0.9,1.9,-3.935185185185185e-05,0.2,3.3,3.6
2009-06-07,0.3,0.9,1.9,-3.418803418803419e-05,0.3,3.3,3.6
2009-06-08,0.1,1.31,1.53,-3.61111111111111e-05,0.1,3.0,3.2
2009-06-09,0.28,1.2,1.42,-2.4739583333333333e-05,0.28,3.3,3.5
2009-06-10,0.23,1.2,1.42,-2.687443541102078e-05,0.23,3.4,3.6
2009-06-11,0.23,1.27,1.77,-3.477868112014453e-05,0.23,3.55,3.75
2009-06-12,0.11,1.23,1.45,-3.353353353353354e-05,0.11,3.4,3.6
2009-06-13,0.1,0.9,1.9,-4.545454545454545e-05,0.1,3.48,3.68
2009-06-14,0.2,1.25,1.75,-3.587962962962964e-05,0.2,3.48,3.68
2009-06-15,0.23,1.3,1.9,-3.77145438121048e-05,0.23,3.54,3.74
2009-06-16,0.2,1.5,2.5,-5.324074074074075e-05,0.2,3.5,3.7
2009-06-17,0.25,1.05,2.05,-4e-05,0.25,3.54,3.74
2009-06-18,0.2,1.31,1.46,-2.9166666666666677e-05,0.2,3.55,3.7
2009-06-19,0.26,1.05,2.05,-3.946208112874779e-05,0.26,3.61,3.81
2009-06-20,0.2,1.05,2.05,-4.282407407407407e-05,0.2,3.53,3.73
2009-06-21,0.1,1.05,2.05,-4.924242424242424e-05,0.1,3.53,3.73
2009-06-22,0.2,1.27,1.77,-3.63425925925926e-05,0.2,3.45,3.65
2009-06-23,0.25,1.05,2.05,-4e-05,0.25,3.35,3.5
2009-06-24,0.25,1.05,2.05,-4e-05,0.25,3.41,3.6
2009-06-25,0.2,1.05,2.05,-4.282407407407407e-05,0.2,3.35,3.5
2009-06-26,0.25,1.27,1.77,-3.377777777777778e-05,0.25,3.36,3.56
2009-06-27,0.1,1.25,1.75,-4.1666666666666665e-05,0.1,3.25,3.55
2009-06-28,0.3,1.05,2.05,-3.739316239316238e-05,0.3,3.25,3.55
2009-06-29,0.3,1.22,1.72,-3.0341880341880333e-05,0.3,3.42,3.62
2009-06-30,0.24,1.22,1.72,-3.315412186379928e-05,0.24,3.42,3.65
2009-07-01,0.2,0.9,1.9,-3.935185185185185e-05,0.2,3.4,3.6
2009-07-02,0.25,0.9,1.9,-3.666666666666666e-05,0.25,3.39,3.59
2009-07-03,0.25,0.9,1.9,-3.666666666666666e-05,0.25,3.35,3.55
2009-07-04,0.1,0.9,1.9,-4.545454545454545e-05,0.1,3.2,3.58
