,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap USDNOK,Open Bid_x,Open Bid_y,Open Ask_y
2014-02-13,0.1,1.41,1.61,-3.813131313131314e-05,0.1,2.36,2.61
2014-02-14,0.1,1.42,1.62,-3.838383838383838e-05,0.1,2.39,2.59
2014-02-15,0.14,1.38,1.58,-3.508771929824561e-05,0.14,2.4,2.6
2014-02-16,0.1,1.38,1.58,-3.737373737373737e-05,0.1,2.35,2.55
2014-02-17,0.05,1.42,1.62,-4.153439153439154e-05,0.05,2.36,2.61
2014-02-18,0.25,1.41,1.61,-3.0222222222222225e-05,0.25,2.32,2.57
2014-02-19,0.08,1.42,1.62,-3.96090534979424e-05,0.08,2.25,2.5
2014-02-20,0.08,1.25,1.55,-3.780864197530864e-05,0.08,2.3,2.55
2014-02-21,0.11,1.35,1.55,-3.603603603603602e-05,0.11,2.27,2.52
2014-02-22,0.05,1.3,1.55,-3.968253968253968e-05,0.05,2.13,2.7
2014-02-23,0.08,1.35,1.5,-3.652263374485597e-05,0.08,2.13,2.7
2014-02-24,0.05,1.35,1.55,-3.968253968253968e-05,0.05,2.19,2.44
2014-02-25,0.08,1.4,1.6,-3.909465020576132e-05,0.08,2.25,2.5
2014-02-26,0.2,1.37,1.57,-3.1712962962962974e-05,0.2,2.27,2.52
2014-02-27,0.1,1.35,1.55,-3.661616161616161e-05,0.1,2.28,2.53
2014-02-28,0.22,1.38,1.58,-3.096539162112932e-05,0.22,2.31,2.56
2014-03-01,0.05,1.35,1.55,-3.968253968253968e-05,0.05,2.33,2.86
2014-03-02,0.08,1.35,1.55,-3.780864197530864e-05,0.08,2.33,2.86
2014-03-03,0.08,1.37,1.57,-3.8323045267489713e-05,0.08,2.31,2.56
2014-03-04,0.18,1.41,1.61,-3.3662900188323924e-05,0.18,2.32,2.57
2014-03-05,0.18,1.37,1.57,-3.2721280602636545e-05,0.18,2.3,2.55
2014-03-06,0.18,1.4,1.6,-3.342749529190208e-05,0.18,2.31,2.56
2014-03-07,0.25,1.38,1.58,-2.955555555555556e-05,0.25,2.35,2.6
2014-03-08,0.06,1.3,1.55,-3.90461215932914e-05,0.06,2.39,2.91
2014-03-09,0.08,1.38,1.58,-3.8580246913580246e-05,0.08,2.39,2.91
2014-03-10,0.22,1.38,1.58,-3.096539162112932e-05,0.22,2.35,2.6
2014-03-11,0.1,1.38,1.58,-3.737373737373737e-05,0.1,2.3,2.55
2014-03-12,0.1,1.41,1.61,-3.813131313131314e-05,0.1,2.4,2.65
2014-03-13,0.08,1.39,1.59,-3.883744855967077e-05,0.08,2.44,2.69
2014-03-14,0.09,1.4,1.6,-3.8481141692150864e-05,0.09,2.42,2.67
2014-03-15,0.14,1.4,1.6,-3.557504873294347e-05,0.14,2.4,2.65
2014-03-16,0.1,1.35,1.5,-3.5353535353535345e-05,0.1,2.38,2.58
2014-03-17,0.22,1.4,1.6,-3.142076502732241e-05,0.22,2.4,2.65
2014-03-18,0.1,1.42,1.62,-3.838383838383838e-05,0.1,2.38,2.63
2014-03-19,0.1,1.4,1.6,-3.787878787878787e-05,0.1,2.38,2.63
2014-03-20,0.15,1.4,1.6,-3.5024154589371986e-05,0.15,2.4,2.65
2014-03-21,0.08,1.4,1.6,-3.909465020576132e-05,0.08,2.36,2.61
2014-03-22,0.14,1.35,1.55,-3.435672514619882e-05,0.14,2.36,2.89
2014-03-23,0.1,1.35,1.55,-3.661616161616161e-05,0.1,2.36,2.89
2014-03-24,0.1,1.35,1.55,-3.661616161616161e-05,0.1,2.33,2.58
2014-03-25,0.17,1.35,1.55,-3.276353276353276e-05,0.17,2.3,2.55
2014-03-26,0.17,1.35,1.55,-3.276353276353276e-05,0.17,2.3,2.55
2014-03-27,0.25,1.34,1.54,-2.8666666666666668e-05,0.25,2.28,2.53
2014-03-28,0.17,1.38,1.58,-3.347578347578348e-05,0.17,2.3,2.55
2014-03-29,0.13,1.35,1.65,-3.7364798426745336e-05,0.13,2.38,2.92
2014-03-30,0.08,1.35,1.65,-4.038065843621398e-05,0.08,2.38,2.92
2014-03-31,0.13,1.3,1.55,-3.490658800393314e-05,0.13,2.35,2.6
2014-04-01,0.1,1.4,1.6,-3.787878787878787e-05,0.1,2.33,2.58
2014-04-02,0.06,1.37,1.57,-3.957023060796646e-05,0.06,2.32,2.57
2014-04-03,0.2,1.37,1.57,-3.1712962962962974e-05,0.2,2.3,2.55
2014-04-04,0.09,1.39,1.59,-3.82262996941896e-05,0.09,2.3,2.55
2014-04-05,0.13,1.4,1.7,-3.859390363815143e-05,0.13,2.39,2.59
2014-04-06,0.1,1.4,1.7,-4.0404040404040405e-05,0.1,2.19,2.84
2014-04-07,0.2,1.38,1.58,-3.1944444444444454e-05,0.2,2.3,2.55
2014-04-08,0.08,1.38,1.58,-3.8580246913580246e-05,0.08,2.38,2.63
2014-04-09,0.09,1.4,1.6,-3.8481141692150864e-05,0.09,2.45,2.7
2014-04-10,0.08,1.42,1.62,-3.96090534979424e-05,0.08,2.4,2.65
2014-04-11,0.09,1.45,1.65,-3.975535168195719e-05,0.09,2.4,2.6
2014-04-12,0.14,1.4,1.7,-3.8011695906432746e-05,0.14,2.4,2.65
2014-04-13,0.14,1.4,1.7,-3.8011695906432746e-05,0.14,2.37,2.57
2014-04-14,0.2,1.4,1.7,-3.472222222222224e-05,0.2,2.25,2.75
2014-04-15,0.3,1.45,1.65,-2.884615384615384e-05,0.3,2.4,2.65
2014-04-16,0.13,1.45,1.65,-3.7364798426745336e-05,0.13,2.4,2.6
2014-04-17,0.12,1.5,1.7,-3.918650793650794e-05,0.12,2.4,2.6
2014-04-18,0.1,1.42,1.72,-4.0909090909090894e-05,0.1,2.41,2.6
2014-04-19,0.14,1.42,1.72,-3.849902534113059e-05,0.14,2.4,2.6
2014-04-20,0.17,1.42,1.72,-3.6799620132953456e-05,0.17,2.4,2.6
2014-04-21,0.13,1.42,1.72,-3.9085545722713874e-05,0.13,2.4,2.6
2014-04-22,0.25,1.55,1.75,-3.333333333333334e-05,0.25,2.45,2.7
2014-04-23,0.1,1.4,1.6,-3.787878787878787e-05,0.1,2.3,2.55
2014-04-24,0.09,1.35,1.55,-3.720693170234454e-05,0.09,2.4,2.6
2014-04-25,0.09,1.35,1.55,-3.720693170234454e-05,0.09,2.3,2.55
2014-04-26,0.13,1.35,1.6,-3.613569321533924e-05,0.13,2.4,2.6
2014-04-27,0.15,1.35,1.6,-3.5024154589371986e-05,0.15,2.4,2.6
2014-04-28,0.2,1.45,1.53,-3.078703703703705e-05,0.2,2.4,2.6
2014-04-29,0.1,1.4,1.6,-3.787878787878787e-05,0.1,2.18,2.83
2014-04-30,0.12,1.45,1.65,-3.794642857142857e-05,0.12,2.4,2.65
2014-05-01,0.08,1.5,1.7,-4.1666666666666665e-05,0.08,2.38,2.58
2014-05-02,0.12,1.5,1.7,-3.918650793650794e-05,0.12,2.38,2.58
2014-05-03,0.08,1.35,1.58,-3.8580246913580246e-05,0.08,2.39,2.59
2014-05-04,0.17,1.35,1.58,-3.347578347578348e-05,0.17,2.39,2.59
2014-05-05,0.11,1.4,1.6,-3.728728728728729e-05,0.11,2.3,2.55
2014-05-06,0.15,1.43,1.63,-3.5748792270531404e-05,0.15,2.4,2.6
2014-05-07,0.11,1.35,1.55,-3.603603603603602e-05,0.11,2.4,2.6
2014-05-08,0.1,1.3,1.5,-3.5353535353535345e-05,0.1,2.23,2.48
2014-05-09,0.1,1.4,1.6,-3.787878787878787e-05,0.1,2.4,2.6
2014-05-10,0.23,1.41,1.61,-3.116531165311653e-05,0.23,2.4,2.6
2014-05-11,0.17,1.3,1.53,-3.228869895536563e-05,0.17,2.4,2.6
2014-05-12,0.1,1.41,1.61,-3.813131313131314e-05,0.1,2.4,2.6
2014-05-13,0.1,1.45,1.65,-3.914141414141413e-05,0.1,2.32,2.57
2014-05-14,0.1,1.5,1.7,-4.0404040404040405e-05,0.1,2.4,2.6
2014-05-15,0.2,1.5,1.7,-3.472222222222224e-05,0.2,2.4,2.6
2014-05-16,0.1,1.45,1.65,-3.914141414141413e-05,0.1,2.4,2.6
2014-05-17,0.06,1.3,1.53,-3.852201257861635e-05,0.06,2.4,2.6
2014-05-18,0.1,1.3,1.53,-3.61111111111111e-05,0.1,2.4,2.6
2014-05-19,0.1,1.45,1.65,-3.914141414141413e-05,0.1,2.4,2.6
2014-05-20,0.2,1.4,1.6,-3.2407407407407415e-05,0.2,2.36,2.61
2014-05-21,0.2,1.35,1.55,-3.125e-05,0.2,2.4,2.6
2014-05-22,0.2,1.43,1.63,-3.310185185185186e-05,0.2,2.4,2.65
2014-05-23,0.2,1.32,1.52,-3.055555555555556e-05,0.2,2.33,2.58
2014-05-24,0.06,1.4,1.65,-4.1666666666666665e-05,0.06,2.4,2.6
2014-05-25,0.13,1.3,1.53,-3.441494591937072e-05,0.13,2.4,2.6
2014-05-26,0.25,1.32,1.52,-2.822222222222222e-05,0.25,2.4,2.6
2014-05-27,0.2,1.4,1.6,-3.2407407407407415e-05,0.2,2.38,2.63
2014-05-28,0.2,1.52,1.72,-3.518518518518518e-05,0.2,2.4,2.6
2014-05-29,0.2,1.58,1.78,-3.657407407407408e-05,0.2,2.4,2.6
2014-05-30,0.22,1.5,1.7,-3.36976320582878e-05,0.22,2.4,2.65
2014-05-31,0.13,1.4,1.64,-3.711897738446411e-05,0.13,2.4,2.6
2014-06-01,0.17,1.4,1.64,-3.4900284900284904e-05,0.17,2.4,2.6
2014-06-02,0.09,1.45,1.65,-3.975535168195719e-05,0.09,2.35,2.6
2014-06-03,0.2,1.4,1.64,-3.333333333333333e-05,0.2,2.3,2.55
2014-06-04,0.1,1.45,1.65,-3.914141414141413e-05,0.1,2.3,2.55
2014-06-05,0.2,1.4,1.64,-3.333333333333333e-05,0.2,2.37,2.62
2014-06-06,0.2,1.4,1.64,-3.333333333333333e-05,0.2,2.4,2.65
2014-06-07,0.13,1.4,1.64,-3.711897738446411e-05,0.13,2.38,2.63
2014-06-08,0.07,1.4,1.64,-4.075804776739355e-05,0.07,2.38,2.63
2014-06-09,0.2,1.45,1.53,-3.078703703703705e-05,0.2,2.4,2.6
2014-06-10,0.08,1.45,1.65,-4.038065843621398e-05,0.08,2.38,2.63
2014-06-11,0.2,1.45,1.65,-3.356481481481482e-05,0.2,2.35,2.6
2014-06-12,0.2,1.5,1.7,-3.472222222222224e-05,0.2,2.42,2.67
2014-06-13,0.06,1.4,1.64,-4.1404612159329126e-05,0.06,2.48,2.73
2014-06-14,0.13,1.4,1.64,-3.711897738446411e-05,0.13,2.38,2.58
2014-06-15,0.17,1.4,1.64,-3.4900284900284904e-05,0.17,2.37,2.57
2014-06-16,0.13,1.45,1.53,-3.441494591937072e-05,0.13,2.48,2.73
2014-06-17,0.2,1.5,1.7,-3.472222222222224e-05,0.2,2.52,2.77
2014-06-18,0.2,1.44,1.64,-3.333333333333333e-05,0.2,2.5,2.75
2014-06-19,0.2,1.43,1.63,-3.310185185185186e-05,0.2,2.51,2.76
2014-06-20,0.11,1.45,1.65,-3.853853853853853e-05,0.11,2.52,2.77
2014-06-21,0.14,1.35,1.59,-3.5331384015594535e-05,0.14,2.46,2.98
2014-06-22,0.07,1.35,1.59,-3.9460020768431976e-05,0.07,2.45,2.65
2014-06-23,0.22,1.35,1.59,-3.119307832422586e-05,0.22,2.4,2.65
2014-06-24,0.1,1.38,1.58,-3.737373737373737e-05,0.1,2.43,2.68
2014-06-25,0.24,1.38,1.58,-3.00179211469534e-05,0.24,2.5,2.75
2014-06-26,0.2,1.25,1.65,-3.356481481481482e-05,0.2,2.5,2.75
2014-06-27,0.2,1.4,1.6,-3.2407407407407415e-05,0.2,2.45,2.7
2014-06-28,0.14,1.4,1.62,-3.606237816764133e-05,0.14,2.45,2.7
2014-06-29,0.14,1.4,1.55,-3.435672514619882e-05,0.14,2.45,2.7
2014-06-30,0.12,1.4,1.6,-3.67063492063492e-05,0.12,2.45,2.7
2014-07-01,0.06,1.4,1.6,-4.035639412997903e-05,0.06,2.5,2.75
2014-07-02,0.2,1.36,1.56,-3.148148148148148e-05,0.2,2.5,2.75
2014-07-03,0.2,1.38,1.58,-3.1944444444444454e-05,0.2,2.47,2.72
2014-07-04,0.2,1.3,1.55,-3.125e-05,0.2,2.46,2.71
2014-07-05,0.08,1.4,1.55,-3.780864197530864e-05,0.08,2.43,2.63
2014-07-06,0.1,1.38,1.58,-3.737373737373737e-05,0.1,2.23,2.88
2014-07-07,0.12,1.36,1.56,-3.571428571428571e-05,0.12,2.45,2.7
2014-07-08,0.2,1.38,1.58,-3.1944444444444454e-05,0.2,2.45,2.7
2014-07-09,0.12,1.4,1.6,-3.67063492063492e-05,0.12,2.45,2.7
2014-07-10,0.12,1.4,1.6,-3.67063492063492e-05,0.12,2.45,2.7
2014-07-11,0.2,1.4,1.6,-3.2407407407407415e-05,0.2,2.43,2.68
2014-07-12,0.08,1.38,1.58,-3.8580246913580246e-05,0.08,2.24,2.89
2014-07-13,0.07,1.38,1.58,-3.920041536863968e-05,0.07,2.38,2.58
2014-07-14,0.22,1.4,1.53,-2.982695810564664e-05,0.22,2.42,2.67
2014-07-15,0.25,1.4,1.6,-3e-05,0.25,2.41,2.66
2014-07-16,0.13,1.4,1.6,-3.613569321533924e-05,0.13,2.4,2.65
2014-07-17,0.2,1.4,1.6,-3.2407407407407415e-05,0.2,2.4,2.65
2014-07-18,0.2,1.4,1.6,-3.2407407407407415e-05,0.2,2.4,2.65
2014-07-19,0.14,1.25,1.5,-3.313840155945418e-05,0.14,2.4,2.65
2014-07-20,0.07,1.38,1.58,-3.920041536863968e-05,0.07,2.4,2.65
2014-07-21,0.22,1.4,1.53,-2.982695810564664e-05,0.22,2.4,2.65
2014-07-22,0.2,1.4,1.6,-3.2407407407407415e-05,0.2,2.4,2.65
2014-07-23,0.2,1.4,1.6,-3.2407407407407415e-05,0.2,2.4,2.65
2014-07-24,0.25,1.35,1.55,-2.888888888888889e-05,0.25,2.33,2.58
2014-07-25,0.2,1.35,1.55,-3.125e-05,0.2,2.3,2.55
2014-07-26,0.13,1.35,1.55,-3.490658800393314e-05,0.13,2.18,2.83
2014-07-27,0.08,1.35,1.55,-3.780864197530864e-05,0.08,2.18,2.83
2014-07-28,0.2,1.35,1.55,-3.125e-05,0.2,2.3,2.55
2014-07-29,0.2,1.35,1.55,-3.125e-05,0.2,2.33,2.58
2014-07-30,0.08,1.3,1.5,-3.652263374485597e-05,0.08,2.35,2.6
2014-07-31,0.2,1.3,1.5,-3.00925925925926e-05,0.2,2.36,2.61
2014-08-01,0.2,1.3,1.5,-3.00925925925926e-05,0.2,2.45,2.7
2014-08-02,0.08,1.33,1.53,-3.729423868312757e-05,0.08,2.37,2.89
2014-08-03,0.08,1.33,1.53,-3.729423868312757e-05,0.08,2.37,2.89
2014-08-04,0.08,1.31,1.51,-3.677983539094649e-05,0.08,2.4,2.65
2014-08-05,0.2,1.35,1.55,-3.125e-05,0.2,2.4,2.65
2014-08-06,0.2,1.35,1.55,-3.125e-05,0.2,2.4,2.65
2014-08-07,0.2,1.38,1.53,-3.078703703703705e-05,0.2,2.42,2.67
2014-08-08,0.2,1.4,1.55,-3.125e-05,0.2,2.45,2.7
2014-08-09,0.16,1.32,1.52,-3.256704980842912e-05,0.16,2.43,2.63
2014-08-10,0.13,1.32,1.52,-3.416912487708949e-05,0.13,2.43,2.63
2014-08-11,0.2,1.32,1.52,-3.055555555555556e-05,0.2,2.5,2.75
2014-08-12,0.13,1.38,1.53,-3.441494591937072e-05,0.13,2.38,2.58
2014-08-13,0.23,1.4,1.55,-2.981029810298103e-05,0.23,2.45,2.7
2014-08-14,0.2,1.35,1.5,-3.00925925925926e-05,0.2,2.45,2.7
2014-08-15,0.2,1.31,1.46,-2.9166666666666677e-05,0.2,2.45,2.7
2014-08-16,0.13,1.22,1.42,-3.1710914454277295e-05,0.13,2.45,2.7
2014-08-17,0.16,1.22,1.42,-3.017241379310345e-05,0.16,2.45,2.7
2014-08-18,0.22,0.97,1.76,-3.506375227686703e-05,0.22,2.45,2.7
2014-08-19,0.2,1.32,1.47,-2.9398148148148143e-05,0.2,2.46,2.65
2014-08-20,0.2,1.25,1.4,-2.777777777777778e-05,0.2,2.46,2.71
2014-08-21,0.22,1.22,1.37,-2.6183970856102004e-05,0.22,2.5,2.75
2014-08-22,0.13,1.2,1.35,-2.999016715830876e-05,0.13,2.43,2.68
2014-08-23,0.08,1.16,1.41,-3.420781893004115e-05,0.08,2.39,2.59
2014-08-24,0.15,1.25,1.4,-3.0193236714975845e-05,0.15,2.39,2.59
2014-08-25,0.2,1.15,1.4,-2.777777777777778e-05,0.2,2.4,2.65
2014-08-26,0.22,1.22,1.37,-2.6183970856102004e-05,0.22,2.39,2.64
2014-08-27,0.22,1.26,1.41,-2.7094717668488163e-05,0.22,2.5,2.75
2014-08-28,0.2,1.33,1.48,-2.962962962962964e-05,0.2,2.4,2.65
2014-08-29,0.23,1.35,1.5,-2.8681120144534785e-05,0.23,2.55,2.8
2014-08-30,0.13,1.25,1.48,-3.318584070796461e-05,0.13,2.43,2.63
2014-08-31,0.15,1.25,1.48,-3.21256038647343e-05,0.15,2.43,2.63
2014-09-01,0.06,0.95,1.75,-4.428721174004192e-05,0.06,2.5,2.75
2014-09-02,0.2,1.36,1.51,-3.032407407407408e-05,0.2,2.5,2.75
2014-09-03,0.22,1.32,1.47,-2.8460837887067385e-05,0.22,2.5,2.75
2014-09-04,0.2,1.33,1.48,-2.962962962962964e-05,0.2,2.5,2.75
2014-09-05,0.22,1.32,1.47,-2.8460837887067385e-05,0.22,2.5,2.75
2014-09-06,0.13,1.25,1.48,-3.318584070796461e-05,0.13,2.45,2.98
2014-09-07,0.13,1.25,1.48,-3.318584070796461e-05,0.13,2.45,2.98
2014-09-08,0.2,0.9,1.7,-3.472222222222224e-05,0.2,2.52,2.77
2014-09-09,0.22,1.35,1.5,-2.9143897996357008e-05,0.22,2.56,2.81
2014-09-10,0.2,1.35,1.5,-3.00925925925926e-05,0.2,2.54,2.79
2014-09-11,0.2,1.35,1.5,-3.00925925925926e-05,0.2,2.5,2.75
2014-09-12,0.2,1.35,1.5,-3.00925925925926e-05,0.2,2.53,2.78
2014-09-13,0.15,1.25,1.48,-3.21256038647343e-05,0.15,2.42,2.99
2014-09-14,0.13,1.26,1.41,-3.146509341199608e-05,0.13,2.42,2.99
2014-09-15,0.2,0.9,1.73,-3.541666666666666e-05,0.2,2.51,2.76
2014-09-16,0.2,1.35,1.5,-3.00925925925926e-05,0.2,2.5,2.75
2014-09-17,0.2,1.3,1.45,-2.8935185185185196e-05,0.2,2.5,2.75
2014-09-18,0.2,1.32,1.47,-2.9398148148148143e-05,0.2,2.5,2.75
2014-09-19,0.2,1.4,1.55,-3.125e-05,0.2,2.45,2.7
2014-09-20,0.08,1.32,1.6,-3.909465020576132e-05,0.08,2.45,2.7
2014-09-21,0.13,1.32,1.62,-3.662733529990169e-05,0.13,2.45,2.7
2014-09-22,0.2,1.4,1.55,-3.125e-05,0.2,2.45,2.7
2014-09-23,0.22,1.4,1.55,-3.0282331511839704e-05,0.22,2.45,2.7
2014-09-24,0.22,1.25,1.4,-2.686703096539162e-05,0.22,2.45,2.7
2014-09-25,0.2,1.35,1.5,-3.00925925925926e-05,0.2,2.4,2.65
2014-09-26,0.17,1.36,1.51,-3.181386514719848e-05,0.17,2.31,2.56
2014-09-27,0.13,1.25,1.55,-3.490658800393314e-05,0.13,2.2,2.45
2014-09-28,0.15,1.25,1.55,-3.381642512077295e-05,0.15,2.2,2.45
2014-09-29,0.17,1.3,1.45,-3.038936372269706e-05,0.17,2.2,2.45
2014-09-30,0.22,1.38,1.53,-2.982695810564664e-05,0.22,2.15,2.4
2014-10-01,0.17,1.4,1.55,-3.276353276353276e-05,0.17,2.32,2.57
2014-10-02,0.17,1.38,1.53,-3.228869895536563e-05,0.17,2.3,2.55
2014-10-03,0.17,1.38,1.53,-3.228869895536563e-05,0.17,2.3,2.55
2014-10-04,0.08,1.25,1.55,-3.780864197530864e-05,0.08,2.2,2.4
2014-10-05,0.13,1.25,1.55,-3.490658800393314e-05,0.13,2.2,2.4
2014-10-06,0.2,1.3,1.5,-3.00925925925926e-05,0.2,2.35,2.6
2014-10-07,0.2,1.4,1.55,-3.125e-05,0.2,2.3,2.55
2014-10-08,0.17,1.4,1.55,-3.276353276353276e-05,0.17,2.25,2.5
2014-10-09,0.2,1.35,1.5,-3.00925925925926e-05,0.2,2.1,2.35
2014-10-10,0.2,1.4,1.55,-3.125e-05,0.2,2.05,2.3
2014-10-11,0.13,0.95,1.76,-4.006882989183875e-05,0.13,1.95,2.47
2014-10-12,0.13,1.25,1.55,-3.490658800393314e-05,0.13,1.95,2.47
2014-10-13,0.17,0.95,1.76,-3.774928774928775e-05,0.17,2.01,2.26
2014-10-14,0.2,1.43,1.58,-3.1944444444444454e-05,0.2,2.0,2.25
2014-10-15,0.23,1.43,1.58,-3.048780487804878e-05,0.23,1.99,2.24
2014-10-16,0.17,1.43,1.58,-3.347578347578348e-05,0.17,2.0,2.25
2014-10-17,0.15,1.44,1.59,-3.478260869565217e-05,0.15,2.05,2.3
2014-10-18,0.08,1.31,1.61,-3.935185185185186e-05,0.08,1.82,2.52
2014-10-19,0.15,1.4,1.55,-3.381642512077295e-05,0.15,1.93,2.25
2014-10-20,0.15,1.0,1.8,-3.985507246376813e-05,0.15,2.02,2.27
2014-10-21,0.15,1.4,1.55,-3.381642512077295e-05,0.15,2.05,2.3
2014-10-22,0.17,1.4,1.55,-3.276353276353276e-05,0.17,2.0,2.25
2014-10-23,0.15,1.35,1.5,-3.2608695652173924e-05,0.15,2.0,2.25
2014-10-24,0.15,1.35,1.5,-3.2608695652173924e-05,0.15,1.95,2.2
2014-10-25,0.08,1.3,1.58,-3.8580246913580246e-05,0.08,1.75,2.45
2014-10-26,0.07,1.4,1.55,-3.842159916926271e-05,0.07,1.9,2.24
2014-10-27,0.15,1.0,1.79,-3.961352657004831e-05,0.15,1.72,2.47
2014-10-28,0.13,1.35,1.5,-3.367748279252705e-05,0.13,1.95,2.2
2014-10-29,0.17,1.38,1.53,-3.228869895536563e-05,0.17,2.0,2.25
2014-10-30,0.2,1.3,1.5,-3.00925925925926e-05,0.2,1.77,2.13
2014-10-31,0.17,1.35,1.5,-3.157644824311491e-05,0.17,1.9,2.15
2014-11-01,0.17,1.3,1.5,-3.157644824311491e-05,0.17,1.75,2.13
2014-11-02,0.15,1.3,1.5,-3.2608695652173924e-05,0.15,1.73,2.03
2014-11-03,0.2,1.35,1.5,-3.00925925925926e-05,0.2,1.75,2.05
2014-11-04,0.13,1.38,1.53,-3.441494591937072e-05,0.13,1.76,2.01
2014-11-05,0.2,1.4,1.55,-3.125e-05,0.2,1.75,2.0
2014-11-06,0.2,1.4,1.55,-3.125e-05,0.2,1.72,1.97
2014-11-07,0.17,1.42,1.57,-3.323836657169991e-05,0.17,1.8,2.05
2014-11-08,0.09,1.35,1.55,-3.720693170234454e-05,0.09,1.83,2.25
2014-11-09,0.15,1.35,1.55,-3.381642512077295e-05,0.15,1.87,2.17
2014-11-10,0.17,1.47,1.62,-3.442545109211776e-05,0.17,1.98,2.23
2014-11-11,0.17,1.47,1.62,-3.442545109211776e-05,0.17,2.0,2.25
2014-11-12,0.2,1.45,1.6,-3.2407407407407415e-05,0.2,2.0,2.25
2014-11-13,0.17,1.45,1.6,-3.3950617283950624e-05,0.17,2.0,2.25
2014-11-14,0.17,1.48,1.63,-3.466286799620133e-05,0.17,1.95,2.2
2014-11-15,0.13,1.35,1.5,-3.367748279252705e-05,0.13,1.82,2.25
2014-11-16,0.07,1.35,1.55,-3.842159916926271e-05,0.07,1.89,2.19
2014-11-17,0.13,1.45,1.6,-3.613569321533924e-05,0.13,1.93,2.18
2014-11-18,0.13,1.45,1.6,-3.613569321533924e-05,0.13,1.95,2.2
2014-11-19,0.13,1.25,1.53,-3.441494591937072e-05,0.13,1.99,2.24
2014-11-20,0.17,1.45,1.6,-3.3950617283950624e-05,0.17,1.95,2.2
2014-11-21,0.13,1.45,1.6,-3.613569321533924e-05,0.13,1.9,2.15
2014-11-22,0.07,1.25,1.53,-3.790238836967809e-05,0.07,1.77,2.07
2014-11-23,0.06,1.35,1.5,-3.773584905660376e-05,0.06,1.76,2.06
2014-11-24,0.13,1.3,1.5,-3.367748279252705e-05,0.13,1.9,2.15
2014-11-25,0.13,1.42,1.57,-3.5398230088495595e-05,0.13,1.93,2.18
2014-11-26,0.17,1.4,1.55,-3.276353276353276e-05,0.17,1.95,2.2
2014-11-27,0.2,1.4,1.55,-3.125e-05,0.2,1.95,2.2
2014-11-28,0.17,1.45,1.6,-3.3950617283950624e-05,0.17,1.95,2.2
2014-11-29,0.08,1.3,1.55,-3.780864197530864e-05,0.08,1.82,2.12
2014-11-30,0.07,1.3,1.55,-3.842159916926271e-05,0.07,1.81,2.11
2014-12-01,0.13,1.0,1.78,-4.056047197640119e-05,0.13,1.61,2.36
2014-12-02,0.16,1.5,1.65,-3.56800766283525e-05,0.16,1.9,2.15
2014-12-03,0.13,1.5,1.65,-3.7364798426745336e-05,0.13,1.93,2.18
2014-12-04,0.2,1.5,1.65,-3.356481481481482e-05,0.2,1.8,2.1
2014-12-05,0.07,1.45,1.6,-3.97196261682243e-05,0.07,1.96,2.21
2014-12-06,0.08,1.3,1.55,-3.780864197530864e-05,0.08,1.73,2.43
2014-12-07,0.15,1.3,1.55,-3.381642512077295e-05,0.15,1.76,2.06
2014-12-08,0.17,1.43,1.58,-3.347578347578348e-05,0.17,1.93,2.18
2014-12-09,0.13,1.45,1.6,-3.613569321533924e-05,0.13,1.98,2.23
2014-12-10,0.27,1.5,1.65,-3.018372703412073e-05,0.27,2.03,2.28
2014-12-11,0.2,1.48,1.63,-3.310185185185186e-05,0.2,2.05,2.3
2014-12-12,0.13,1.35,1.5,-3.367748279252705e-05,0.13,1.95,2.2
2014-12-13,0.08,1.15,1.4,-3.395061728395061e-05,0.08,1.82,2.12
2014-12-14,0.15,1.15,1.4,-3.0193236714975845e-05,0.15,1.79,2.14
2014-12-15,0.17,1.35,1.5,-3.157644824311491e-05,0.17,1.81,2.1
2014-12-16,0.2,1.35,1.5,-3.00925925925926e-05,0.2,2.0,2.25
2014-12-17,0.13,1.3,1.45,-3.244837758112096e-05,0.13,2.0,2.25
2014-12-18,0.2,1.3,1.45,-2.8935185185185196e-05,0.2,2.0,2.25
2014-12-19,0.13,1.32,1.47,-3.294001966568338e-05,0.13,2.0,2.25
2014-12-20,0.08,1.05,1.3,-3.137860082304526e-05,0.08,1.9,2.2
2014-12-21,0.15,1.05,1.3,-2.777777777777778e-05,0.15,1.9,2.2
2014-12-22,0.2,1.3,1.45,-2.8935185185185196e-05,0.2,2.05,2.3
2014-12-23,0.2,1.37,1.52,-3.055555555555556e-05,0.2,1.81,2.1
2014-12-24,0.13,1.5,1.65,-3.7364798426745336e-05,0.13,1.8,2.1
2014-12-25,0.08,1.0,1.3,-3.137860082304526e-05,0.08,1.78,2.08
2014-12-26,0.12,1.0,1.3,-2.926587301587301e-05,0.12,1.78,2.08
2014-12-27,0.08,1.0,1.3,-3.137860082304526e-05,0.08,1.76,2.06
2014-12-28,0.08,1.0,1.3,-3.137860082304526e-05,0.08,1.72,2.02
2014-12-29,0.15,1.5,1.65,-3.623188405797101e-05,0.15,1.9,2.2
2014-12-30,0.2,1.55,1.7,-3.472222222222224e-05,0.2,1.8,2.1
2014-12-31,0.1,1.35,1.5,-3.5353535353535345e-05,0.1,1.81,2.1
2015-01-01,0.08,1.35,1.5,-3.652263374485597e-05,0.08,1.87,2.07
